Proteome Id	Organism Id
UP000476574	218538
UP000757890	218538
UP000764126	218538
UP000199399	218672
UP000740329	2188
UP000198878	218821
UP000594034	218936
UP000645676	2190
UP000010307	219305
UP000077829	219572
UP000182470	219572
UP000232223	219745
UP000054323	2198
UP000054598	2198
UP001163096	2199
UP000326500	2200
UP000245455	2200760
UP000247465	2200854
UP000715278	2200882
UP000749781	2200883
UP000315084	2200886
UP000796783	2200889
UP000248012	2200892
UP000254266	2200906
UP000255508	2200907
UP000254771	2200908
UP000245547	2200952
UP000245362	2200953
UP000885648	2201
UP000245632	2201153
UP000248826	2201154
UP000248994	2201154
UP000520614	2201154
UP000524811	2201154
UP000528643	2201154
UP000530927	2201154
UP000533683	2201154
UP000537215	2201154
UP000538974	2201154
UP000539364	2201154
UP000543764	2201154
UP000561001	2201154
UP000567783	2201154
UP000571589	2201154
UP000573522	2201154
UP000580735	2201154
UP000586248	2201154
UP000587576	2201154
UP000708137	2201154
UP000713025	2201154
UP000249047	2201155
UP000249086	2201155
UP000249199	2201155
UP000249288	2201155
UP000249290	2201155
UP000249356	2201155
UP000249437	2201155
UP000537402	2201155
UP000551037	2201155
UP000565042	2201155
UP000571942	2201155
UP000591933	2201155
UP000717119	2201155
UP000730111	2201155
UP000732574	2201155
UP000249517	2201156
UP000249716	2201156
UP000317431	2201156
UP000317603	2201156
UP000318046	2201156
UP000318285	2201156
UP000529941	2201156
UP000535239	2201156
UP000535498	2201156
UP000537676	2201156
UP000573293	2201156
UP000578961	2201156
UP000579254	2201156
UP000586513	2201156
UP000699397	2201156
UP000701694	2201156
UP000702210	2201156
UP000708667	2201156
UP000713113	2201156
UP000719137	2201156
UP000720219	2201156
UP000721286	2201156
UP000739050	2201156
UP000739290	2201156
UP000753100	2201156
UP000768865	2201156
UP000770134	2201156
UP000774529	2201156
UP000774966	2201156
UP000777093	2201156
UP000781473	2201156
UP000783494	2201156
UP000787367	2201156
UP000787586	2201156
UP000788229	2201156
UP000886228	2201156
UP000245429	2201181
UP000677218	2201249
UP000253209	2201324
UP000247763	2201350
UP000245832	2201356
UP000650903	2201385
UP000095768	2201815
UP000245507	2201891
UP000245762	2201895
UP000245865	2201899
UP000245470	2202000
UP000245718	2202136
UP000252038	2202141
UP000281261	2202143
UP000267177	2202144
UP000270064	2202144
UP000271294	2202144
UP000273308	2202144
UP000274655	2202144
UP000275642	2202144
UP000276004	2202144
UP000276548	2202144
UP000277272	2202144
UP000277563	2202144
UP000282011	2202144
UP000317745	2202144
UP000321067	2202144
UP000321308	2202144
UP000325039	2202144
UP000510830	2202144
UP000571288	2202144
UP000673435	2202144
UP000698642	2202144
UP000719867	2202144
UP000750890	2202144
UP000885670	2202144
UP000886296	2202144
UP000886342	2202144
UP000245629	2202148
UP000308149	2202149
UP000268504	2202151
UP000269853	2202151
UP000273680	2202151
UP000273758	2202151
UP000277608	2202151
UP000280811	2202151
UP000281914	2202151
UP000549382	2202151
UP000733732	2202151
UP000733809	2202151
UP000758399	2202151
UP000784714	2202151
UP000269507	2202153
UP000269709	2202153
UP000272079	2202153
UP000272113	2202153
UP000276455	2202153
UP000700485	2202153
UP000821148	2202153
UP001164704	2202153
UP000244067	2202160
UP000244097	2202161
UP000244137	2202164
UP000249396	2202197
UP000285569	2202201
UP000297613	2202201
UP000297956	2202201
UP000297999	2202201
UP000298048	2202201
UP000265798	2202203
UP000266669	2202203
UP000297422	2202203
UP000298158	2202203
UP000247444	2202249
UP000245368	2202254
UP000570474	2202339
UP000246050	2202420
UP000245410	2202421
UP000245984	2202516
UP000569912	2202731
UP000735398	2202731
UP000290298	2202732
UP000515343	2202732
UP000522457	2202732
UP000523617	2202732
UP000526786	2202732
UP000534392	2202732
UP000536071	2202732
UP000552397	2202732
UP000557722	2202732
UP000559653	2202732
UP000569052	2202732
UP000591542	2202732
UP000615634	2202732
UP000651336	2202732
UP000658921	2202732
UP000733139	2202732
UP000753693	2202732
UP000757126	2202732
UP000761653	2202732
UP000763845	2202732
UP000780007	2202732
UP000318368	2202734
UP000521469	2202734
UP000523250	2202734
UP000529526	2202734
UP000548693	2202734
UP000559210	2202734
UP000566954	2202734
UP000566971	2202734
UP000568851	2202734
UP000574431	2202734
UP000581665	2202734
UP000581944	2202734
UP000588092	2202734
UP000602168	2202734
UP000624395	2202734
UP000672074	2202734
UP000673429	2202734
UP000674232	2202734
UP000696233	2202734
UP000697218	2202734
UP000700219	2202734
UP000701876	2202734
UP000703690	2202734
UP000704731	2202734
UP000704756	2202734
UP000707395	2202734
UP000709993	2202734
UP000710254	2202734
UP000711426	2202734
UP000712836	2202734
UP000713297	2202734
UP000713998	2202734
UP000715327	2202734
UP000717224	2202734
UP000720078	2202734
UP000721282	2202734
UP000721655	2202734
UP000722313	2202734
UP000727388	2202734
UP000727511	2202734
UP000728718	2202734
UP000729859	2202734
UP000733647	2202734
UP000737561	2202734
UP000738080	2202734
UP000739676	2202734
UP000742003	2202734
UP000742348	2202734
UP000745032	2202734
UP000748619	2202734
UP000754767	2202734
UP000755625	2202734
UP000759856	2202734
UP000766066	2202734
UP000770461	2202734
UP000774683	2202734
UP000775116	2202734
UP000786424	2202734
UP000808111	2202734
UP000808379	2202734
UP000808666	2202734
UP000808729	2202734
UP000824505	2202734
UP000885846	2202734
UP000885954	2202734
UP000886235	2202734
UP000245926	2202825
UP000246097	2202826
UP000245444	2202827
UP000246058	2202828
UP000245937	2202894
UP000694228	2203
UP000245546	2203192
UP000288610	2203193
UP000287349	2203195
UP000288560	2203196
UP000288406	2203197
UP000287526	2203198
UP000287152	2203199
UP000286861	2203200
UP000286682	2203201
UP000286991	2203202
UP000271045	2203204
UP000269043	2203205
UP000287255	2203206
UP000286736	2203209
UP000278047	2203210
UP000287102	2203211
UP000245391	2203212
UP000266889	2203715
UP000282312	2203716
UP001167919	2203724
UP000572051	220378
UP000254132	2203782
UP000253860	2203891
UP000256540	2204145
UP000195963	2204294
UP000195719	2204296
UP000008540	220664
UP000000432	220668
UP000319671	220685
UP001178288	220687
UP000219068	220697
UP000252266	220697
UP000061227	220714
UP001139333	220752
UP000571017	220753
UP000031972	220754
UP000033814	2209
UP000033835	2209
UP000033864	2209
UP000033868	2209
UP000033878	2209
UP000033885	2209
UP000033889	2209
UP000033929	2209
UP000033933	2209
UP000033987	2209
UP000034001	2209
UP000034021	2209
UP000034040	2209
UP000034047	2209
UP000034064	2209
UP000034074	2209
UP000034142	2209
UP000034151	2209
UP000034152	2209
UP000034188	2209
UP000034195	2209
UP000034227	2209
UP000034232	2209
UP000034243	2209
UP000034253	2209
UP000034259	2209
UP000034279	2209
UP000034298	2209
UP000034338	2209
UP000034387	2209
UP000034399	2209
UP000034409	2209
UP000034424	2209
UP000034450	2209
UP000034468	2209
UP000034547	2209
UP000034566	2209
UP000034577	2209
UP000034578	2209
UP000034597	2209
UP000034657	2209
UP000034667	2209
UP000034668	2209
UP000034672	2209
UP000034692	2209
UP000034733	2209
UP000034758	2209
UP000034817	2209
UP000034820	2209
UP000034842	2209
UP000034872	2209
UP000034921	2209
UP000034925	2209
UP000034937	2209
UP000034944	2209
UP000034950	2209
UP000300067	2209
UP000467371	2209
UP000193387	220927
UP000265557	2210
UP000323733	2210
UP001058682	221027
UP000000822	221109
UP000254875	2211104
UP000265848	2211117
UP000249169	2211119
UP000247476	2211139
UP000253606	2211140
UP000245461	2211142
UP000248553	2211146
UP000260649	2211183
UP000246709	2211215
UP000029643	221126
UP000029644	221126
UP000294824	221126
UP000250201	2211356
UP000639349	2211360
UP000655907	2211365
UP000253831	2211374
UP000334340	2211376
UP000292639	2211392
UP000247681	2211445
UP000786566	2211665
UP000702847	2212460
UP000716445	2212460
UP000490672	2212467
UP000666660	2212467
UP000672801	2212467
UP000673286	2212467
UP000747611	2212467
UP000763703	2212467
UP000768933	2212467
UP000810655	2212467
UP000823740	2212467
UP000885632	2212467
UP000520895	2212468
UP000586183	2212468
UP000620706	2212468
UP000625220	2212468
UP000772294	2212468
UP000267650	2212469
UP000269245	2212469
UP000269634	2212469
UP000271760	2212469
UP000274155	2212469
UP000276382	2212469
UP000278620	2212469
UP000278993	2212469
UP000281147	2212469
UP000281518	2212469
UP000430075	2212469
UP000430629	2212469
UP000434574	2212469
UP000438561	2212469
UP000440104	2212469
UP000579874	2212469
UP000580275	2212469
UP000704454	2212469
UP000705653	2212469
UP000707294	2212469
UP000712355	2212469
UP000731186	2212469
UP000735901	2212469
UP000742249	2212469
UP000758287	2212469
UP000768523	2212469
UP000771339	2212469
UP000774115	2212469
UP000774859	2212469
UP000775466	2212469
UP000779397	2212469
UP000786367	2212469
UP000787429	2212469
UP000316292	2212470
UP000316609	2212470
UP000316852	2212470
UP000317366	2212470
UP000317691	2212470
UP000317716	2212470
UP000319771	2212470
UP000319829	2212470
UP000319836	2212470
UP000320184	2212470
UP000320913	2212470
UP000547674	2212470
UP000580839	2212470
UP000696931	2212470
UP000697710	2212470
UP000739538	2212470
UP000748308	2212470
UP000777784	2212470
UP000807850	2212470
UP000886069	2212470
UP000885972	2212472
UP000524254	2212473
UP000675112	2212473
UP000722720	2212473
UP000734165	2212473
UP000738274	2212473
UP000761275	2212473
UP000768030	2212473
UP000470133	2212474
UP000550775	2212474
UP000672758	2212474
UP000674995	2212474
UP000810653	2212475
UP000811155	2212475
UP000247277	2212480
UP000247903	2212651
UP000326207	2212850
UP000326302	2212850
UP000326865	2212850
UP000283119	2212991
UP000315222	2213
UP000596805	2213
UP000598877	2213
UP000632121	2213
UP000633452	2213
UP000655116	2213
UP000293797	2213021
UP000254326	2213058
UP000248433	2213079
UP000248850	2213080
UP000320857	2213162
UP000517765	2213162
UP000525686	2213162
UP000183810	2213200
UP000188184	2213202
UP000273143	2213226
UP000247807	2213228
UP000515647	221345
UP000515553	221350
UP000515437	221352
UP000004972	221359
UP000600774	2214
UP000955338	221402
UP000270581	2216012
UP000276588	2216978
UP000308037	2217661
UP000283003	2217664
UP000249177	2217670
UP000484800	2217814
UP000467480	2217816
UP000441470	2217818
UP000429956	2217823
UP000475308	2217826
UP000441768	2217828
UP000482186	2217829
UP000437089	2217831
UP000448408	2217833
UP000488388	2217834
UP000298822	2217867
UP000249407	2217913
UP000251869	221799
UP000236447	221822
UP001057798	221822
UP001171262	221822
UP000276170	2218522
UP000282196	2218523
UP000269352	2218524
UP000275925	2218525
UP000249791	2218606
UP000248685	2218663
UP000249154	2218666
UP000287394	2219043
UP000249248	2219161
UP000312512	2219224
UP001058744	2219225
UP001150678	2219225
UP001150728	2219225
UP000248889	2219663
UP000254856	2219696
UP000250744	2219697
UP000250485	2219864
UP000000607	221988
UP000316460	2220073
UP000092884	222136
UP000544742	2223
UP000002527	222523
UP000029859	2226
UP000198286	222805
UP000001942	222891
UP000292704	222984
UP000249065	2230885
UP000249713	2230886
UP000317551	2231053
UP000257259	2231055
UP000272365	2231112
UP000287769	2231112
UP000288343	2231113
UP000287700	2231114
UP000288023	2231115
UP000288612	2231116
UP000534874	2231116
UP000544531	2231116
UP000561483	2231116
UP000580142	2231116
UP000678456	2231116
UP000678917	2231116
UP000682222	2231116
UP000729856	2231116
UP000251891	2231787
UP000030664	223184
UP000002515	223283
UP000251956	2233532
UP000253319	2233533
UP000306092	2233541
UP000251002	2233542
UP000284120	2233776
UP000322788	2233777
UP000755313	2233802
UP000266934	2233851
UP000244899	2233856
UP000831684	223390
UP000254569	223392
UP000054015	2234
UP000054307	2234
UP000322106	2234087
UP000252458	2234132
UP000319894	2234134
UP000197208	223556
UP000199227	223786
UP000317315	223788
UP000186806	223900
UP000002493	223926
UP000439752	223958
UP000218288	223967
UP000469949	223967
UP000742631	223967
UP000062645	224013
UP000642919	2242
UP000001570	224308
UP000000798	224324
UP000002199	224325
UP000001807	224326
UP000320212	2246
UP000676028	2246
UP000678484	2246
UP000679371	2246
UP000679789	2246
UP000014066	224719
UP000305891	224729
UP000839631	224729
UP000839644	224729
UP000839671	224729
UP000839708	224729
UP000839733	224729
UP000839887	224729
UP000053331	2248
UP000253303	2248750
UP000219688	2248773
UP000002526	224911
UP000000419	224914
UP000000601	224915
UP000251561	2249356
UP000289821	2249426
UP000251831	2249742
UP000251460	2249761
UP000252940	2249812
UP000062160	224999
UP000190395	225004
UP000251920	2250216
UP000262583	2250252
UP000270158	2250254
UP000272459	2250254
UP000275289	2250254
UP000278028	2250254
UP000278265	2250254
UP000278285	2250254
UP000279351	2250254
UP000279554	2250254
UP000282655	2250254
UP000269871	2250255
UP000270851	2250255
UP000273275	2250255
UP000274468	2250255
UP000277661	2250255
UP000280386	2250255
UP000280404	2250255
UP000281829	2250255
UP000281990	2250255
UP000293923	2250255
UP000316985	2250255
UP000318904	2250255
UP000435683	2250255
UP000517505	2250255
UP000518456	2250255
UP000550923	2250255
UP000565485	2250255
UP000570140	2250255
UP000613143	2250255
UP000616991	2250255
UP000622283	2250255
UP000645173	2250255
UP000650632	2250255
UP000664300	2250255
UP000664351	2250255
UP000664711	2250255
UP000885845	2250255
UP000885891	2250255
UP000268628	2250256
UP000268718	2250256
UP000270630	2250256
UP000271952	2250256
UP000275764	2250256
UP000277187	2250256
UP000278346	2250256
UP000279750	2250256
UP000530079	2250256
UP000605401	2250256
UP000615018	2250256
UP000625378	2250256
UP000885661	2250256
UP000885903	2250256
UP000885995	2250256
UP000886325	2250256
UP000886380	2250256
UP000268446	2250257
UP000269499	2250257
UP000272051	2250257
UP000278475	2250257
UP000281962	2250257
UP000315399	2250257
UP000316080	2250257
UP000317265	2250257
UP000267800	2250258
UP000272611	2250258
UP000276044	2250258
UP000276678	2250258
UP000279577	2250258
UP000282199	2250258
UP000271052	2250272
UP000273810	2250272
UP000277387	2250272
UP000280626	2250272
UP000886097	2250272
UP000269750	2250273
UP000273224	2250273
UP000279990	2250273
UP000563147	2250273
UP000275452	2250274
UP000276122	2250274
UP000518974	2250274
UP000521711	2250274
UP000524921	2250274
UP000525006	2250274
UP000534867	2250274
UP000542541	2250274
UP000544969	2250274
UP000560906	2250274
UP000568960	2250274
UP000570041	2250274
UP000571348	2250274
UP000572891	2250274
UP000582444	2250274
UP000583909	2250274
UP000585062	2250274
UP000586764	2250274
UP000587581	2250274
UP000608770	2250274
UP000609380	2250274
UP000616594	2250274
UP000637037	2250274
UP000678984	2250274
UP000679925	2250274
UP000683114	2250274
UP000703707	2250274
UP000706914	2250274
UP000709920	2250274
UP000716102	2250274
UP000725734	2250274
UP000729398	2250274
UP000275025	2250275
UP000276897	2250275
UP000273490	2250276
UP000316734	2250276
UP000318260	2250276
UP000319416	2250276
UP000319603	2250276
UP000320687	2250276
UP000320882	2250276
UP000474395	2250276
UP000521593	2250276
UP000604251	2250276
UP000677058	2250276
UP000886181	2250276
UP000267041	2250277
UP000267304	2250277
UP000267656	2250277
UP000268402	2250277
UP000268454	2250277
UP000268741	2250277
UP000268989	2250277
UP000269162	2250277
UP000269165	2250277
UP000269494	2250277
UP000269854	2250277
UP000269975	2250277
UP000270077	2250277
UP000270203	2250277
UP000270882	2250277
UP000271663	2250277
UP000272486	2250277
UP000272616	2250277
UP000272748	2250277
UP000272986	2250277
UP000273049	2250277
UP000273816	2250277
UP000274481	2250277
UP000274526	2250277
UP000274723	2250277
UP000274755	2250277
UP000274890	2250277
UP000275056	2250277
UP000275240	2250277
UP000275342	2250277
UP000275665	2250277
UP000275740	2250277
UP000275853	2250277
UP000275901	2250277
UP000276300	2250277
UP000276429	2250277
UP000276540	2250277
UP000276609	2250277
UP000278233	2250277
UP000279056	2250277
UP000279383	2250277
UP000279500	2250277
UP000279764	2250277
UP000280364	2250277
UP000280478	2250277
UP000280505	2250277
UP000280674	2250277
UP000281070	2250277
UP000281586	2250277
UP000281591	2250277
UP000282419	2250277
UP000282572	2250277
UP000614787	2250277
UP000885773	2250277
UP000885867	2250277
UP000885877	2250277
UP000885919	2250277
UP000886133	2250277
UP000886203	2250277
UP000294856	225051
UP000315766	2250530
UP000316959	2250530
UP000317742	2250530
UP000252403	2250574
UP000253027	2250575
UP000253272	2250576
UP000252630	2250577
UP000253507	2250578
UP000253175	2250580
UP000253254	2250581
UP000271125	2250710
UP000282321	2250710
UP000315525	2250710
UP000315534	2250710
UP000736328	2250710
UP000515928	225084
UP000190092	225324
UP000535437	225327
UP000191056	225345
UP000265930	225345
UP000656077	225345
UP000304880	225362
UP001138672	225843
UP000253509	225845
UP000189545	225848
UP000000753	225849
UP000256686	2258962
UP000256257	2258963
UP000256270	2258964
UP000253410	2259036
UP000266091	2259133
UP000252081	2259170
UP000257144	2259171
UP000295670	2259330
UP000253370	2259333
UP000252023	2259340
UP000275281	2259342
UP000007077	225937
UP000253055	2259496
UP000252456	2259497
UP000253235	2259594
UP000251993	2259595
UP000256373	2259619
UP000298049	2259620
UP000254168	2259622
UP000515493	2259622
